departure_spot_id,sight_seeing_spot_id,departure_spot_name,sight_seeing_spot_name,distance,time,fee
0,1062,東京駅,相模湖,61665,58,1960.0
0,1063,東京駅,石廊埼灯台,208662,204,4100.0
0,1064,東京駅,岩手山,572089,407,8860.0
0,1065,東京駅,鳥海山(秋田県),534757,421,11010.0
0,1066,東京駅,焼走り熔岩流,569664,402,8860.0
0,1067,東京駅,角館の町並み,591377,434,8860.0
0,1068,東京駅,オルゴール博物館　ホール・オブ・ホールズ,167789,137,4240.0
0,1069,東京駅,千波湖,117965,107,3600.0
0,1070,東京駅,秩父錦　酒づくりの森,119389,118,3650.0
0,1071,東京駅,月岡カリオンパーク,363347,271,8650.0
0,1072,東京駅,深谷駅,97960,96,3220.0
0,1073,東京駅,鬼怒川温泉オートキャンプ場,169890,148,4270.0
0,1074,東京駅,西の河原公園,22501,47,600.0
0,1075,東京駅,宮ヶ瀬湖,71927,75,1750.0
0,1076,東京駅,天童高原,409061,306,9060.0
0,1077,東京駅,日川浜オートキャンプ場,116167,114,3280.0
0,1078,東京駅,いわむらかずお絵本の丘美術館,178698,159,4400.0
0,1080,東京駅,studio iiro,103528,103,2860.0
0,1081,東京駅,中津川渓谷,296069,228,6880.0
0,1082,東京駅,宇都宮カンツリークラブ,136961,113,4060.0
0,1083,東京駅,笹川流れ,414744,318,9190.0
0,1084,東京駅,小田原城址公園こども遊園地,84625,78,2650.0
0,1085,東京駅,高萩八幡宮,163437,128,4620.0
0,1086,東京駅,ライジングフィールド軽井沢,178701,151,5020.0
0,1087,東京駅,日本海カントリークラブ,381907,280,9190.0
0,1088,東京駅,大月カントリークラブ,85090,90,2090.0
0,1089,東京駅,ヴィレッジ東軽井沢ゴルフクラブ,156797,128,4720.0
0,1090,東京駅,志賀高原焼額山スキー場,288173,233,6870.0
0,1091,東京駅,石の美術館ＳＴＯＮＥＰＬＡＺＡ,197105,160,5050.0
0,1092,東京駅,伊豆極楽苑,153879,131,4100.0
0,1093,東京駅,フジテレビ本社ビル球体展望室　「はちたま」,8005,25,0
0,1094,東京駅,蔵王連峰,380728,303,8310.0
0,1095,東京駅,秋保リゾート森林スポーツ公園キャンプ場,366306,268,8400.0
0,1096,東京駅,最勝院五重塔,683530,483,10330.0
0,1097,東京駅,サントリー登美の丘ワイナリー,144036,137,3790.0
0,1098,東京駅,栃木県立博物館,128541,113,3770.0
0,1099,東京駅,滝沢園キャンプ場,79398,82,2460.0
0,1100,東京駅,エルツおもちゃ博物館・軽井沢（ムーゼの森）,173806,140,5020.0
0,1101,東京駅,八甲田山,738716,524,10820.0
0,1102,東京駅,青森ベイブリッジ,719708,508,10820.0
0,1103,東京駅,リバーサカワ・ゴルフクラブ,90575,93,2530.0
0,1104,東京駅,茨城パシフィックカントリー倶楽部,172691,136,4760.0
0,1105,東京駅,アメリカキャンプ村,90507,106,1920.0
0,1106,東京駅,身延山,186834,155,4520.0
0,1107,東京駅,飯盛山,300886,225,7260.0
0,1108,東京駅,上杉神社宝物殿　稽照殿,325615,243,7170.0
0,1109,東京駅,不動丸,113363,110,3280.0
0,1110,東京駅,梅ノ郷ゴルフ倶楽部,159636,135,4720.0
0,1111,東京駅,薬師寺八幡宮,105487,115,2230.0
0,1112,東京駅,本坊酒造マルス信州蒸溜所（見学）,242151,180,6040.0
0,1113,東京駅,裏磐梯スキー場,296861,228,6880.0
0,1114,東京駅,資生堂グローバルイノベーションセンター,34529,43,1230.0
0,1115,東京駅,國魂神社,181598,141,5010.0
0,1116,東京駅,一関市博物館,454172,321,10170.0
0,1117,東京駅,Fly Station Japan,28812,41,880.0
0,1118,東京駅,菅平牧場,230960,188,5910.0
0,1119,東京駅,埼玉国際ゴルフ倶楽部,117794,112,3580.0
0,1120,東京駅,夕陽温泉・ＷＡＯ,670941,483,14490.0
0,1121,東京駅,ウエストリバーオートキャンプ場,152063,129,4150.0
0,1122,東京駅,大法師公園,156818,131,4340.0
0,1123,東京駅,清里ミルクプラント（見学）,167874,138,4240.0
0,1124,東京駅,小田原湯本カントリークラブ,87982,80,2650.0
0,1125,東京駅,雪入ふれあいの里公園,82620,85,2470.0
0,1126,東京駅,萩原フルーツ農園,123355,110,3330.0
0,1127,東京駅,製粉ミュージアム,80889,80,2540.0
0,1128,東京駅,湯ノ湖,188565,157,4420.0
0,1129,東京駅,カルデラ温泉館,466911,353,9360.0
0,1130,東京駅,上山観光フルーツ園,356898,269,8060.0
0,1131,東京駅,安藤醸造本店,591032,434,12250.0
0,1132,東京駅,みちのく民俗村,494825,351,10880.0
0,1133,東京駅,コニカミノルタプラネタリアYOKOHAMA,32843,43,1140.0
0,1134,東京駅,大洗町幕末と明治の博物館,122565,105,3810.0
0,1135,東京駅,カップヌードルミュージアムパーク,34898,45,1230.0
0,1136,東京駅,旧甲斐家蔵住宅,313392,235,7260.0
0,1137,東京駅,寝姿山（下田ロープウェイ）,190729,179,4100.0
0,1138,東京駅,下田ロープウェイ,190729,179,4100.0
0,1139,東京駅,入畑温泉　瀬目乃湯,510909,364,11050.0
0,1140,東京駅,松戸市戸定歴史館,22353,43,560.0
0,1141,東京駅,東京ゲートブリッジ,13838,34,0
0,1142,東京駅,ＳＴＲＡＷＢＥＲＲＹ　ＦＡＲＭ　陽一郎園,139815,116,4470.0
0,1143,東京駅,九十九里オートキャンプ場　太陽と海,105303,108,2470.0
0,1144,東京駅,金華山,388683,286,9030.0
0,1145,東京駅,胎内フィッシングパーク,387447,293,9010.0
0,1146,東京駅,横浜・八景島シーパラダイス　アクアリゾーツ,50820,62,1690.0
0,1147,東京駅,片品ほたか牧場キャンプ場,190658,177,4920.0
0,1148,東京駅,稲取ゴルフクラブ,177285,179,3650.0
0,1149,東京駅,春日神社,5375,19,0
0,1150,東京駅,十和田ビジターセンター,664589,475,13550.0
0,1151,東京駅,福島空港公園,231616,177,6040.0
0,1152,東京駅,ＹＯＫＯＳＵＫＡ軍港めぐり,68888,77,2320.0
0,1153,東京駅,恋人岬ステラハウス,180319,162,4100.0
0,1154,東京駅,ＫＩＺＵＮＡの森　和島オートキャンプ場,310454,237,7530.0
0,1155,東京駅,松島国際カントリークラブ,367593,275,9270.0
0,1156,東京駅,秋田市立千秋美術館,610397,436,13050.0
0,1157,東京駅,秩父フルーツファーム,114881,118,3650.0
0,1158,東京駅,よもぎた物産館・マルシェよもぎた,733165,519,15050.0
0,1159,東京駅,すみだリバーウォーク,5461,20,0
0,1160,東京駅,酸ヶ湯キャンプ場,709465,503,14550.0
0,1161,東京駅,和蔵酒造,62664,67,2270.0
0,1162,東京駅,石と賢治のミュージアム,465388,342,10170.0
0,1163,東京駅,翡翠園,8770,26,0
0,1164,東京駅,黒石寺,475599,343,10380.0
0,1165,東京駅,松島レトロ館,364044,273,9120.0
0,1166,東京駅,成島三熊野神社・毘沙門堂,523564,370,11450.0
0,1167,東京駅,勝沼醸造,109706,90,3160.0
0,1168,東京駅,十和田湖遊覧船,664826,475,13550.0
0,1169,東京駅,Ｍｔ．ＫＯＳＨＡ　よませ温泉スキー場,269987,213,6870.0
0,1170,東京駅,吹割の滝,173532,145,4920.0
0,1171,東京駅,宝山酒造（見学）,326640,245,7960.0
0,1172,東京駅,無量光院跡,464805,327,10380.0
0,1173,東京駅,雲井の滝,679272,491,13550.0
0,1174,東京駅,テルメ末広,18135,32,630.0
0,1175,東京駅,沼津港　港八十三番地,127016,118,3740.0
0,1176,東京駅,姨捨の棚田,236763,189,6370.0
0,1177,東京駅,伊東カントリークラブ,151308,157,3440.0
0,1178,東京駅,ウッドルーフ奥秩父オートキャンプ場,135263,142,3650.0
0,1179,東京駅,旧木沢小学校,297806,241,6330.0
0,1180,東京駅,裏見ノ滝,174227,180,4420.0
0,1181,東京駅,星溪園,85347,88,2760.0
0,1182,東京駅,奥久慈ゆばの里（見学）,166790,161,3750.0
0,1183,東京駅,奥松島遊覧船（嵯峨渓遊覧）,383639,289,9580.0
0,1184,東京駅,小室山リッジウォーク　ＭＩＳＯＲＡ,143053,153,3080.0
0,1185,東京駅,本栖湖遊覧船「もぐらん」,130469,117,3270.0
0,1186,東京駅,大川美術館,128265,121,3610.0
0,1187,東京駅,旧碓氷峠見晴台,177609,150,5020.0
0,1189,東京駅,北茨城市家族キャンプ村花園オートキャンプ場,179664,145,4760.0
0,1190,東京駅,長野国際カントリークラブ,267686,204,6870.0
0,1191,東京駅,丸文松島汽船,363370,271,9120.0
0,1192,東京駅,ブナの里白神館（日帰り入浴）,700407,504,14350.0
0,1193,東京駅,ニューサンピア埼玉おごせ　梅の湯,77098,89,2450.0
0,1194,東京駅,四尾連湖,144627,136,3580.0
0,1195,東京駅,八甲田スキー場,731824,515,15050.0
0,1196,東京駅,三崎公園　潮見台,198977,168,5010.0
0,1197,東京駅,長瀞ラインくだり,105719,103,3220.0
0,1198,東京駅,大出の吊橋,281669,240,6470.0
0,1199,東京駅,ふなばしアンデルセン公園子ども美術館,36616,65,960.0
0,1200,東京駅,夫婦かっぱの湯,800751,611,14630.0
0,1201,東京駅,白神山地（秋田県）,693747,504,14490.0
0,1202,東京駅,藤里コース,693747,504,14490.0
0,1203,東京駅,竜王ラドン温泉,133738,106,3790.0
0,1204,東京駅,なまはげオートキャンプ場,657953,482,13620.0
0,1205,東京駅,榛名湖オートキャンプ場,154813,140,4470.0
0,1206,東京駅,浮木神社,598427,446,11850.0
0,1207,東京駅,最上川三難所そば街道,413547,296,9360.0
0,1208,東京駅,すみだ郷土文化資料館,6204,22,0
0,1209,東京駅,ロリアンワイン白百合醸造,111875,93,3160.0
0,1210,東京駅,小田原市いこいの森リキャンプおだわら,82614,76,2650.0
0,1211,東京駅,小田原市いこいの森,82614,76,2650.0
0,1212,東京駅,塩山カントリー倶楽部,119427,106,3160.0
0,1213,東京駅,阿修羅の流れ,680435,492,13550.0
0,1214,東京駅,天照御祖神社（通称 伊勢神社）,500433,356,10950.0
0,1215,東京駅,月あかりの庭,363543,271,8650.0
0,1216,東京駅,ヴィラデスト　ガーデンファーム　アンド　ワイナリー,204143,160,5750.0
0,1217,東京駅,秋田八幡平スキー場,648517,462,13350.0
0,1218,東京駅,真鶴半島遊覧船,97296,92,2860.0
0,1219,東京駅,新庄ふるさと歴史センター,450735,332,9360.0
0,1220,東京駅,崎陽軒横浜工場（見学）,30768,42,860.0
0,1221,東京駅,岩の原葡萄園,331098,247,8060.0
0,1223,東京駅,瓢湖,353021,264,8370.0
0,1224,東京駅,上毛高原キャンプグランド,158447,143,4470.0
0,1225,東京駅,相葉苺園,71567,70,2030.0
0,1226,東京駅,蔵王マウンテンファーム・山川牧場,363193,276,8060.0
0,1227,東京駅,千曲川展望公園,240195,190,6370.0
0,1228,東京駅,大仙市大台スキー場,589763,432,12250.0
0,1229,東京駅,茨城県植物園,121879,101,3750.0
0,1230,東京駅,伊豆長岡いちご狩りセンター,137058,116,3900.0
0,1231,東京駅,きのこ苑お山のたいしょう,90603,84,2860.0
0,1232,東京駅,城峯公園キャンプ場,127335,125,3580.0
0,1233,東京駅,東京都観光汽船,5212,20,0
0,1234,東京駅,わかやま紀州館,900,4,0
0,1235,東京駅,ｏｕｔｓｉｄｅ　ＢＡＳＥ,198351,172,5020.0
0,1236,東京駅,五頭山麓いこいの森,367353,270,8740.0
0,1237,東京駅,漆山果樹園,342253,255,7480.0
0,1238,東京駅,駒ヶ根高原スキー場,240266,177,6040.0
0,1239,東京駅,長瀞　古沢園,103412,99,3220.0
0,1240,東京駅,みやぎ蔵王七ヶ宿スキー場,337739,262,7440.0
0,1241,東京駅,柿其渓谷,319822,258,6720.0
0,1242,東京駅,ｎｅｇｕｒａ　ｃａｍｐｇｒｏｕｎｄ,138971,123,3700.0
0,1243,東京駅,南湖公園　翠楽苑,206226,164,5400.0
0,1244,東京駅,猪苗代湖モビレージ,286351,214,6880.0
0,1246,東京駅,カヤの平高原キャンプ場,292553,249,7020.0
0,1247,東京駅,観自在王院跡,457334,327,10170.0
0,1248,東京駅,森アーツセンターギャラリー,5167,17,0
0,1249,東京駅,城ヶ倉大橋,705707,497,14550.0
0,1250,東京駅,盛岡天満宮,543383,391,11750.0
0,1251,東京駅,目黒邸（国指定重要文化財）,250262,197,6490.0
0,1252,東京駅,天竜舟下り,286407,211,6720.0
0,1253,東京駅,岩下こけし資料館,435009,324,9310.0
0,1254,東京駅,ベンセ湿原,733613,525,14750.0
0,1255,東京駅,おしゃぎり会館（村上市郷土資料館）,392765,288,9190.0
0,1256,東京駅,青木湖,271126,224,5940.0
0,1257,東京駅,田沢湖遊覧船,588712,434,11850.0
0,1258,東京駅,東京宝くじドリーム館,1332,6,0
0,1259,東京駅,こっこランド那須Ｆ．Ｃ．Ｇ,192980,155,5050.0
0,1260,東京駅,白岩渓流園キャンプ場,102214,112,2280.0
0,1261,東京駅,蔵王高原,371201,286,8060.0
0,1262,東京駅,いろは坂,39977,52,1260.0
0,1263,東京駅,亀山湖 つばきもと,77199,81,2070.0
0,1264,東京駅,大町・青木湖アドベンチャークラブ,271638,226,5940.0
0,1265,東京駅,星野リゾート　青森屋　元湯,686348,478,14630.0
0,1266,東京駅,ガトーフェスタ　ハラダ本社工場（見学）,111123,105,3580.0
0,1267,東京駅,きぬがわ高原カントリークラブ,188614,173,4270.0
0,1268,東京駅,出会いの森いちご園,124464,114,3440.0
0,1269,東京駅,自然湖,285461,248,5750.0
0,1270,東京駅,むつ下北観光物産館（まさかりプラザ）,775466,579,14630.0
0,1271,東京駅,鳥海高原矢島スキー場,528745,419,9360.0
0,1272,東京駅,氷川神社,6058,24,0
0,1273,東京駅,米沢スキー場,326726,242,7170.0
0,1274,東京駅,いわき市遠野オートキャンプ場,207968,167,5260.0
0,1275,東京駅,道の駅　富弘美術館,157064,152,3900.0
0,1276,東京駅,城ヶ崎オレンジ村,161091,159,3650.0
0,1277,東京駅,カシマサッカーミュージアム,106626,95,3280.0
0,1279,東京駅,酒蔵くらしっく　小原酒造（見学）,311933,233,7260.0
0,1280,東京駅,キリンビール取手工場（見学）,50879,72,1400.0
0,1281,東京駅,シャトー・メルシャン椀子ワイナリー,207247,166,5750.0
0,1282,東京駅,龍王峡,172116,150,4270.0
0,1283,東京駅,貴船神社,9941,32,0
0,1284,東京駅,田沢湖オートキャンプ場縄文の森たざわこ,590302,437,11850.0
0,1285,東京駅,神宮球場（明治神宮野球場）,6023,18,0
0,1286,東京駅,山逢の里キャンプ場,116616,117,3650.0
0,1287,東京駅,横手山,236279,211,6740.0
0,1288,東京駅,清里フォトアートミュージアム,166264,138,4240.0
0,1289,東京駅,大柳川渓谷,165908,140,4340.0
0,1290,東京駅,岩木山百沢スキー場,697295,509,14350.0
0,1291,東京駅,草加煎餅丸草一福　本店（見学）,26897,36,880.0
0,1292,東京駅,桐生明治館,127010,116,3610.0
0,1293,東京駅,笹川邸（重要文化財旧笹川家住宅）,323835,242,7960.0
0,1295,東京駅,種差海岸,683117,481,14050.0
0,1296,東京駅,蔵王ブルーベリーファーム,345848,255,7880.0
0,1297,東京駅,ただかね農園,111986,110,3650.0
0,1298,東京駅,揚舟　谷田川めぐり,78715,72,2540.0
0,1299,東京駅,ファミリー農場さの,118987,98,3330.0
0,1300,東京駅,小岩井農場,6,0,0
0,1301,東京駅,左大臣 蔵元,163793,133,4920.0
0,1302,東京駅,城山公園,11117,37,0
0,1303,東京駅,庄内米歴史資料館,494256,368,10890.0
0,1304,東京駅,勝浦つるんつるん温泉直営オートキャンプ場,92606,95,2480.0
0,1305,東京駅,松島蒲鉾本舗　多賀城工場（見学）,349667,261,8710.0
0,1306,東京駅,ワイルドフィールズおじか,202095,170,4780.0
0,1307,東京駅,千倉オレンジセンター,111956,107,3390.0
0,1308,東京駅,箱根旧街道杉並木,99338,90,2650.0
0,1309,東京駅,「雨ニモマケズ」宮沢賢治詩碑,508564,362,11150.0
0,1310,東京駅,秩父彩の国キャンプ村,128939,141,3650.0
0,1311,東京駅,おだいばオートビレッジ（キャンプ場）,753378,543,15050.0
0,1312,東京駅,湯沢いちご村,199975,152,5740.0
0,1313,東京駅,十和田湖生出キャンプ場,661490,471,13550.0
0,1314,東京駅,七里ヶ浜海岸,73488,90,2380.0
0,1315,東京駅,日光東照宮美術館,160435,130,4370.0
0,1316,東京駅,日光さる軍団劇場,161828,134,4270.0
0,1317,東京駅,安達太良神社,257553,195,6440.0
0,1318,東京駅,須賀川市立博物館,230691,174,5970.0
0,1319,東京駅,赤城乳業　本庄千本さくら『５Ｓ』工場（見学）,100326,97,3220.0
0,1320,東京駅,荻ノ島かやぶき環状集落,259543,213,6140.0
0,1321,東京駅,花巻城址,507658,361,11150.0
0,1322,東京駅,PANZA宮沢湖,74054,76,2600.0
0,1323,東京駅,中島台・獅子ヶ鼻湿原,541049,414,11150.0
0,1324,東京駅,新潟大神宮,338297,258,8240.0
0,1325,東京駅,日光白根山ロープウェイ,195754,170,4920.0
0,1326,東京駅,福島関所資料館,252886,200,5750.0
0,1327,東京駅,鎌倉パブリックゴルフ場,58239,83,1930.0
0,1328,東京駅,池の平湿原,212773,182,5620.0
0,1329,東京駅,諏訪峡,174111,134,5220.0
0,1331,東京駅,澗満滝展望台,277191,218,6870.0
0,1332,東京駅,清田山キャンプ場,232827,191,5910.0
0,1333,東京駅,ペリーロード,190941,180,4100.0
0,1334,東京駅,ふくしま逢瀬ワイナリー,250293,194,6150.0
0,1335,東京駅,牛たん通り・すし通り,5161,20,0
0,1336,東京駅,たびのＣＡＭＰＩＮＧ　ＢＡＳＥ　ＳＰＡ加美ゆーらんど,421425,320,9030.0
0,1337,東京駅,ＳＬもおか,135180,113,4030.0
0,1338,東京駅,ダイナミックゴルフ千葉,53943,57,1550.0
0,1339,東京駅,MoBS 黒船ミュージアム,190847,179,4100.0
0,1341,東京駅,古民家ファミリービレッジ　キャンプ／バーベキュー場,94254,100,2280.0
0,1342,東京駅,天城山,178315,193,3650.0
0,1343,東京駅,志賀高原中央エリアスキー場,280720,224,6870.0
0,1344,東京駅,いわきの里鬼ヶ城（キャンプ場）,246568,196,6040.0
0,1345,東京駅,銚子大滝,675007,486,13550.0
0,1346,東京駅,回顧の吊橋,176871,139,4780.0
0,1347,東京駅,御蔵入の里会津山村道場うさぎの森オートキャンプ場,213467,182,4780.0
0,1348,東京駅,芦ノ牧温泉かがやき公園,255089,217,5400.0
0,1349,東京駅,大沼湿原,190911,160,4780.0
0,1351,東京駅,鹿島台神社,379241,288,9370.0
0,1352,東京駅,ユーシン渓谷,83738,85,2460.0
0,1353,東京駅,十三湖,747531,540,14750.0
0,1354,東京駅,富士川・切り絵の森美術館,174852,140,4520.0
0,1355,東京駅,熊の鼻展望台,604283,510,9580.0
0,1356,東京駅,新島襄旧宅,140844,135,4190.0
0,1357,東京駅,ＭＴ．ＦＵＪＩ　ＣＡＭＰ　ＲＥＳＯＲＴ,119322,103,3270.0
0,1358,東京駅,鰺ヶ沢キャンピングパーク（キャンプ場）,738502,530,14750.0
0,1359,東京駅,くずまき高原牧場,594361,432,12250.0
0,1360,東京駅,Ｏｒｃｈａｒｄ－Ｇａｒｄｅｎ　水代果樹園,29769,63,560.0
0,1361,東京駅,寒河江市観光いちご園ストロベリーファーム,396690,281,9270.0
0,1362,東京駅,浅草着物レンタルARISA,5170,19,0
0,1363,東京駅,トンネルワインカーヴ,110204,90,3160.0
0,1364,東京駅,奥利根ワイナリー,157558,127,4810.0
0,1365,東京駅,ふくい食の國291,1275,6,0
0,1366,東京駅,亀山湖,76517,81,2070.0
0,1367,東京駅,岩出山城址（城山公園）,414666,301,9310.0
0,1368,東京駅,休暇村乳頭温泉郷乳頭キャンプ場,597513,446,11850.0
0,1369,東京駅,京急油壺温泉キャンプパーク,82771,93,2730.0
0,1370,東京駅,すぱ鬼首の湯,446429,338,9310.0
0,1371,東京駅,洞瀧山　総光寺,485864,374,9360.0
0,1372,東京駅,湯沢の造り酒屋（見学）,200433,152,5740.0
0,1373,東京駅,西明寺,18690,44,430.0
0,1374,東京駅,仙北市立角館町平福記念美術館,592661,436,12250.0
0,1375,東京駅,三嶋大社宝物館,129456,112,3700.0
0,1376,東京駅,軽井沢キャンプクレスト,197024,170,5020.0
0,1377,東京駅,秋田駒ヶ岳,600149,480,11850.0
0,1378,東京駅,奥会津博物館,213475,182,4780.0
0,1379,東京駅,いわき市暮らしの伝承郷,211232,168,5430.0
0,1380,東京駅,雪印メグミルク　阿見工場（見学）,75154,70,2520.0
0,1381,東京駅,ＭＧＶｓワイナリー（見学）,110787,92,3160.0
0,1382,東京駅,両関酒造（見学）,506604,391,9360.0
0,1383,東京駅,恵比寿ガーデンプレイス展望スペース　ＴＯＰ　ｏｆ　ＹＥＢＩＳＵ,8150,28,0
0,1384,東京駅,中善酒造店,254457,204,5750.0
0,1385,東京駅,羽黒山スキー場,479188,361,10050.0
0,1386,東京駅,志賀高原カントリークラブ,271356,215,6870.0
0,1387,東京駅,苺の里　毛呂山バリアフリー観光いちご園　西戸店,70297,77,2450.0
0,1388,東京駅,水戸黄門神社,119711,108,3600.0
0,1389,東京駅,奥入瀬湧水館,686660,499,13550.0
0,1390,東京駅,アグリコア越後ワイナリー,243441,184,6490.0
0,1391,東京駅,新島,252103,323,4100.0
0,1392,東京駅,大船渡市立博物館,497492,403,9580.0
0,1393,東京駅,山手資料館,36713,49,1290.0
0,1394,東京駅,高山稲荷神社,7643,23,0
0,1395,東京駅,鹿角市八幡平ふれあいやすらぎ温泉センターゆらら,647865,461,13350.0
0,1396,東京駅,天寿酒造（見学）,521476,410,9360.0
0,1397,東京駅,坂上ぶどう園,360526,261,8790.0
0,1398,東京駅,くるみの森キャンプ場,195265,169,5020.0
0,1399,東京駅,秋田酒類製造（見学）,612059,439,13050.0
0,1400,東京駅,喜多の華酒造場（見学）,313015,235,7260.0
0,1401,東京駅,願掛岩,836827,650,14630.0
0,1402,東京駅,滑沢渓谷,163696,145,4100.0
0,1403,東京駅,岡野果樹園,80709,72,2690.0
0,1404,東京駅,八戸市博物館,662841,459,14150.0
